st_id,st_name_ru,st_name_en,st_distrib,st_distrib_idx,st_date_start,st_date_real,st_prev_start,st_prev_end,st_prev_adm,st_prev_box,st_thursday_box,st_thursday_adm,st_thursday_copy,st_1wd_box,st_1wd_adm,st_1wd_copy,st_2wd_box,st_2wd_adm,st_total_box,st_total_adm,st_total_copy,st_genre,st_genre_idx,st_country,st_country_idx,st_rel_id,st_thu_ratio,st_2wd_change,st_1wd_avg,st_total_avg
29197551,МОЙ ПАПА – ВОЖДЬ,,"<a href=""/distributor/show/id/VLG"" target=""_blank"">VLG</a>",",26,",2022-05-26,2022-05-26,ПН - СР,СР,285,80 тыс,,0,0,37 млн,138 тыс,1828,22 млн,87 тыс,118 млн,511 тыс,1872,комедия,",4,",RUONLY,",6,",45779,&nbsp;,39.63,20 тыс,63 тыс
29197320,МУЛЬТ В КИНО. ВЫПУСК № 143. НА ГОРИЗОНТЕ - ЛЕТО!,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2022-05-19,2022-05-21,&nbsp;,946684800,0,&nbsp;,,0,0,"1,2 млн","8,6 тыс",616,"1,2 млн","9,4 тыс","3,9 млн",33 тыс,844,анимация,",7,",RUONLY,",6,",44237,&nbsp;,0.19,"1,9 тыс","4,6 тыс"
29197360,НИКА,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2022-05-19,2022-05-19,&nbsp;,946684800,0,&nbsp;,,0,0,"4,5 млн",12 тыс,559,"1,9 млн","5,5 тыс",11 млн,32 тыс,559,драма,",10,",RUONLY,",6,",44582,&nbsp;,58.92,"8,1 тыс",19 тыс
29197462,РЕШАЛА: БРАТ,,"<a href=""/distributor/show/id/RWV"" target=""_blank"">RWV</a>",",291,",2022-05-19,2022-05-19,&nbsp;,946684800,0,&nbsp;,,0,0,"4,9 млн",16 тыс,687,"1,6 млн","5,6 тыс",11 млн,39 тыс,687,"драма, боевик",",10,21,",RUONLY,",6,",45450,&nbsp;,67.47,"7,1 тыс",16 тыс
29197512,ПРИПЛЫЛИ!,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2022-05-19,2022-05-19,&nbsp;,946684800,0,&nbsp;,,0,0,"8,5 млн",27 тыс,1236,"2,1 млн","7,3 тыс",15 млн,53 тыс,1236,комедия,",4,",RUONLY,",6,",45658,&nbsp;,75.02,"6,9 тыс",12 тыс
29197546,АНДРЕЙ САХАРОВ. ПО ТУ СТОРОНУ ОКНА,,"<a href=""/distributor/show/id/KNT"" target=""_blank"">KNT</a>",",556,",2022-05-19,2022-05-19,&nbsp;,946684800,0,&nbsp;,,0,0,46 тыс,126 ,10,&nbsp;,&nbsp;,129 тыс,394 ,10,документальный,",1,",RUONLY,",6,",45760,&nbsp;,&nbsp;,"4,6 тыс",13 тыс
29197557,ПРИКЛЮЧЕНИЯ ЦАРЯ,,"<a href=""/distributor/show/id/BN"" target=""_blank"">BN</a>",",536,",2022-05-19,2022-05-19,&nbsp;,946684800,0,&nbsp;,,0,0,"6,8 млн",31 тыс,1070,"4,1 млн",21 тыс,20 млн,104 тыс,1070,анимация,",7,","RUONLY, ARM",",6,63,",45813,&nbsp;,40.59,"6,4 тыс",18 тыс
29197007,БОТАН И СУПЕРБАБА,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2022-05-12,2022-05-12,&nbsp;,946684800,0,&nbsp;,,0,0,19 млн,60 тыс,2006,"7,3 млн",26 тыс,37 млн,135 тыс,2006,комедия,",4,",RUONLY,",6,",42269,&nbsp;,60.39,"9,2 тыс",18 тыс
29197446,ТАЙНА АМУЛЕТА,,"<a href=""/distributor/show/id/TNL"" target=""_blank"">TNL</a>",",460,",2022-05-12,2022-05-12,&nbsp;,946684800,0,&nbsp;,,0,0,"2,7 млн",10 тыс,738,"1,3 млн","5,8 тыс","6,4 млн",33 тыс,738,"фэнтези, сказка",",22,27,",RUONLY,",6,",45387,&nbsp;,51.01,"3,6 тыс","8,7 тыс"
29197497,НЕЛЕГАЛ,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2022-05-12,2022-05-12,&nbsp;,946684800,0,&nbsp;,,0,0,306 тыс,912 ,68,&nbsp;,&nbsp;,607 тыс,"2,0 тыс",95,драма,",10,",RUONLY,",6,",45611,&nbsp;,&nbsp;,"4,5 тыс","6,4 тыс"
29197505,ДЫШИТЕ СВОБОДНО,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2022-05-12,2022-05-12,&nbsp;,946684800,0,&nbsp;,,0,0,984 тыс,"3,0 тыс",191,241 тыс,883 ,"1,8 млн","6,2 тыс",191,мелодрама,",16,",RUONLY,",6,",45641,&nbsp;,75.52,"5,1 тыс","9,4 тыс"
29197508,МАРУСЯ ФОРЕVA,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2022-05-12,2022-05-12,&nbsp;,946684800,0,&nbsp;,,0,0,"4,3 млн",16 тыс,1126,"1,8 млн","8,2 тыс","9,2 млн",41 тыс,1126,семейный,",11,",RUONLY,",6,",45650,&nbsp;,58.45,"3,8 тыс","8,1 тыс"
29197545,АФРИКА,,"<a href=""/distributor/show/id/KNT"" target=""_blank"">KNT</a>",",556,",2022-05-12,2022-05-09,ВС - СР,СР,4606,402 тыс,,0,0,542 тыс,"7,3 тыс",114,&nbsp;,&nbsp;,"4,2 млн",43 тыс,114,"семейный, мелодрама, военный",",11,16,19,",RUONLY,",6,",45759,&nbsp;,&nbsp;,"4,8 тыс",37 тыс
29197590,ВЫЙТИ ИЗ ГРУППЫ,,RFGD,",445,",2022-05-12,2022-05-12,&nbsp;,946684800,0,&nbsp;,,0,0,540 тыс,"1,8 тыс",96,166 тыс,586 ,"1,1 млн","4,0 тыс",96,"драма, боевик",",10,21,",RUONLY,",6,",45946,&nbsp;,69.21,"5,6 тыс",12 тыс
29197457,КОРИДОР БЕССМЕРТИЯ. ПЕРЕВЫПУСК,,SMKT,",155,",2022-05-05,2022-05-05,&nbsp;,946684800,0,&nbsp;,,0,0,128 тыс,863 ,66,&nbsp;,&nbsp;,128 тыс,863 ,66,"драма, военный",",10,19,",RUONLY,",6,",45423,&nbsp;,&nbsp;,"1,9 тыс","1,9 тыс"
29197463,БРЕСТСКАЯ КРЕПОСТЬ. ПЕРЕВЫПУСК,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2022-05-05,2022-05-05,&nbsp;,946684800,0,&nbsp;,,0,0,421 тыс,"2,0 тыс",197,&nbsp;,&nbsp;,828 тыс,"3,4 тыс",197,"драма, военный",",10,19,",RUONLY,",6,",45466,&nbsp;,&nbsp;,"2,1 тыс","4,2 тыс"
29197464,ПОДОЛЬСКИЕ КУРСАНТЫ.  ПЕРЕВЫПУСК,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2022-05-05,2022-05-05,&nbsp;,946684800,0,&nbsp;,,0,0,675 тыс,"2,7 тыс",349,&nbsp;,&nbsp;,"1,5 млн","5,6 тыс",349,исторический,",12,",RUONLY,",6,",45467,&nbsp;,&nbsp;,"1,9 тыс","4,3 тыс"
29197502,ВОЙНА РАИ СИНИЦИНОЙ,,SMKT,",155,",2022-05-05,2022-05-05,&nbsp;,946684800,0,&nbsp;,,0,0,64 тыс,183 ,17,&nbsp;,&nbsp;,201 тыс,723 ,17,"документальный, биография",",1,8,","RUONLY, ISR",",6,33,",45633,&nbsp;,&nbsp;,"3,8 тыс",12 тыс
29197503,ОСВОБОЖДЕНИЕ: ПОСЛЕДНИЙ ШТУРМ. ПЕРЕВЫПУСК,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2022-05-05,2022-05-05,&nbsp;,946684800,0,&nbsp;,,0,0,223 тыс,829 ,103,&nbsp;,&nbsp;,440 тыс,"1,7 тыс",116,военный,",19,",RUONLY,",6,",45634,&nbsp;,&nbsp;,"2,2 тыс","3,8 тыс"
29197563,КРАСНЫЙ ПРИЗРАК. ПЕРЕВЫПУСК,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2022-05-05,2022-05-05,&nbsp;,946684800,0,&nbsp;,,0,0,366 тыс,"1,2 тыс",168,&nbsp;,&nbsp;,797 тыс,"2,5 тыс",168,"драма, исторический",",10,12,",RUONLY,",6,",45858,&nbsp;,&nbsp;,"2,2 тыс","4,7 тыс"
29196985,БУКА. МОЕ ЛЮБИМОЕ ЧУДИЩЕ,,"<a href=""/distributor/show/id/VLG"" target=""_blank"">VLG</a>",",26,",2022-04-28,2022-04-28,&nbsp;,946684800,0,&nbsp;,,0,0,38 млн,147 тыс,2086,26 млн,105 тыс,173 млн,745 тыс,2120,анимация,",7,",RUONLY,",6,",42065,&nbsp;,29.84,18 тыс,82 тыс
29197161,ОТЧАЯННЫЕ ДОЛЬЩИКИ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2022-04-28,2022-04-28,&nbsp;,946684800,0,&nbsp;,,0,0,19 млн,60 тыс,1459,12 млн,41 тыс,62 млн,206 тыс,1659,комедия,",4,",RUONLY,",6,",43232,&nbsp;,35.16,13 тыс,37 тыс
29197188,АРТЕК. БОЛЬШОЕ ПУТЕШЕСТВИЕ,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2022-04-28,2022-04-28,&nbsp;,946684800,0,&nbsp;,,0,0,37 млн,132 тыс,1888,38 млн,133 тыс,332 млн,"1,3 млн",1938,семейный,",11,",RUONLY,",6,",43377,&nbsp;,-2.59,20 тыс,171 тыс
29197227,1941. КРЫЛЬЯ НАД БЕРЛИНОМ,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2022-04-28,2022-04-28,&nbsp;,946684800,0,&nbsp;,,0,0,39 млн,137 тыс,2022,32 млн,118 тыс,144 млн,524 тыс,2039,"биография, исторический, мелодрама",",8,12,16,",RUONLY,",6,",43599,&nbsp;,17.37,19 тыс,71 тыс
29197330,СУВОРОВ. ВЕЛИКОЕ ПУТЕШЕСТВИЕ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2022-04-28,2022-05-01,&nbsp;,946684800,0,&nbsp;,,0,0,"7,3 млн",29 тыс,2027,12 млн,53 тыс,73 млн,424 тыс,2144,анимация,",7,",RUONLY,",6,",44345,&nbsp;,-65.34,"3,6 тыс",34 тыс
29197490,КОМАНДА МЕЧТЫ. ПЕРЕВЫПУСК,,SMKT,",155,",2022-04-28,2022-04-28,&nbsp;,946684800,0,&nbsp;,,0,0,181 тыс,838 ,48,&nbsp;,&nbsp;,181 тыс,838 ,48,"семейный, спорт",",11,24,",RUONLY,",6,",45588,&nbsp;,&nbsp;,"3,8 тыс","3,8 тыс"
29197514,ФИКСИКИНО. ВСЕЛЕННАЯ ПРИКЛЮЧЕНИЙ,,"<a href=""/distributor/show/id/PNR"" target=""_blank"">PNR</a>",",138,",2022-04-28,2022-04-28,&nbsp;,946684800,0,&nbsp;,,0,0,797 тыс,"4,5 тыс",414,485 тыс,"2,8 тыс","2,5 млн",14 тыс,414,анимация,",7,",RUONLY,",6,",45667,&nbsp;,39.15,"1,9 тыс","6,1 тыс"
29197178,КАЗНЬ,,"<a href=""/distributor/show/id/VLG"" target=""_blank"">VLG</a>",",26,",2022-04-21,2022-04-21,&nbsp;,946684800,0,&nbsp;,,0,0,11 млн,31 тыс,551,"7,5 млн",21 тыс,57 млн,168 тыс,551,триллер,",18,",RUONLY,",6,",43346,&nbsp;,31.94,20 тыс,103 тыс
29197318,МУЛЬТ В КИНО. ВЫПУСК № 141. ОТ МУЛЬТЯШЕК СТАНЕТ ВСЕМ ТЕПЛЕЙ,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2022-04-21,2022-04-23,&nbsp;,946684800,0,&nbsp;,,0,0,964 тыс,"6,8 тыс",805,878 тыс,"6,6 тыс","2,7 млн",20 тыс,805,анимация,",7,",RUONLY,",6,",44235,&nbsp;,8.96,"1,2 тыс","3,3 тыс"
29197327,ПЕРВЫЙ ОСКАР,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2022-04-21,2022-04-21,&nbsp;,946684800,0,&nbsp;,,0,0,32 млн,108 тыс,2033,13 млн,50 тыс,83 млн,303 тыс,2044,"драма, военный",",10,19,",RUONLY,",6,",44315,&nbsp;,58.63,16 тыс,40 тыс
29197359,ОТОРВИ И ВЫБРОСЬ,,"<a href=""/distributor/show/id/PVZGL"" target=""_blank"">PVZGL</a>",",168,",2022-04-21,2022-04-21,&nbsp;,946684800,0,&nbsp;,,0,0,"5,5 млн",18 тыс,967,"1,1 млн","3,9 тыс","9,8 млн",36 тыс,967,комедия,",4,",RUONLY,",6,",44568,&nbsp;,79.92,"5,7 тыс",10 тыс
29197465,СТИКЕР,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2022-04-21,2022-04-21,&nbsp;,946684800,0,&nbsp;,,0,0,"6,8 млн",21 тыс,853,"1,7 млн","5,2 тыс",12 млн,40 тыс,853,"мелодрама, детектив",",16,23,",RUONLY,",6,",45470,&nbsp;,75.1,"7,9 тыс",14 тыс
29197520,ЛЮБОВЬ И ГОЛУБИ. ПЕРЕВЫПУСК,,SMKT,",155,",2022-04-21,2022-04-21,&nbsp;,946684800,0,&nbsp;,,0,0,"1,5 млн","4,9 тыс",88,&nbsp;,&nbsp;,"2,2 млн","7,5 тыс",88,"комедия, мелодрама",",4,16,",RUONLY,",6,",45695,&nbsp;,&nbsp;,17 тыс,25 тыс
29197542,БУГУН-БЫЛЫР,,SMKT,",155,",2022-04-21,2022-04-21,&nbsp;,946684800,0,&nbsp;,,0,0,"2,7 млн","8,1 тыс",27,"1,3 млн","3,8 тыс","9,5 млн",30 тыс,27,комедия,",4,",RUONLY,",6,",45741,&nbsp;,52.34,98 тыс,354 тыс
29197544,РЕСТОРАН ПО ПОНЯТИЯМ,,SMKT,",155,",2022-04-21,2022-04-21,&nbsp;,946684800,0,&nbsp;,,0,0,"1,4 млн","3,8 тыс",106,267 тыс,793 ,"2,5 млн","8,0 тыс",106,комедия,",4,",RUONLY,",6,",45754,&nbsp;,80.82,13 тыс,24 тыс
29197328,ПОДЕЛЬНИКИ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2022-04-14,2022-04-14,&nbsp;,946684800,0,&nbsp;,,0,0,"9,9 млн",30 тыс,619,"2,9 млн","9,1 тыс",18 млн,60 тыс,637,"драма, триллер",",10,18,",RUONLY,",6,",44316,&nbsp;,71.13,16 тыс,28 тыс
29197454,ОБРАТИМАЯ РЕАЛЬНОСТЬ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2022-04-14,2022-04-14,&nbsp;,946684800,0,&nbsp;,,0,0,10 млн,34 тыс,1861,"2,4 млн","9,2 тыс",18 млн,64 тыс,1863,"фантастика, триллер",",3,18,",RUONLY,",6,",45411,&nbsp;,76.56,"5,5 тыс","9,7 тыс"
29197456,Я ИДУ ИСКАТЬ,,SMKT,",155,",2022-04-14,2022-04-14,&nbsp;,946684800,0,&nbsp;,,0,0,501 тыс,"1,5 тыс",59,&nbsp;,&nbsp;,865 тыс,"2,8 тыс",59,"драма, детектив",",10,23,",RUONLY,",6,",45421,&nbsp;,&nbsp;,"8,5 тыс",15 тыс
29197474,РОДИТЕЛИ СТРОГОГО РЕЖИМА,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2022-04-14,2022-04-14,&nbsp;,946684800,0,&nbsp;,,0,0,20 млн,66 тыс,1062,11 млн,38 тыс,52 млн,185 тыс,1160,комедия,",4,",RUONLY,",6,",45506,&nbsp;,43.78,19 тыс,45 тыс
29197482,ПЛАСТ,,"<a href=""/distributor/show/id/PIFD"" target=""_blank"">PIFD</a>",",405,",2022-04-14,2022-04-14,&nbsp;,946684800,0,&nbsp;,,0,0,126 тыс,383 ,46,&nbsp;,&nbsp;,279 тыс,719 ,46,"криминал, драма",",9,10,",RUONLY,",6,",45537,&nbsp;,&nbsp;,"2,7 тыс","6,1 тыс"
29197506,БУРАН,,RFGD,",445,",2022-04-14,2022-04-14,&nbsp;,946684800,0,&nbsp;,,0,0,"2,3 млн","7,8 тыс",102,295 тыс,"1,1 тыс","3,3 млн",12 тыс,102,драма,",10,",RUONLY,",6,",45646,&nbsp;,87.24,23 тыс,33 тыс
29197513,ПОСЛЕДНИЙ БОГАТЫРЬ: ПОСЛАННИК ТЬМЫ. ПЕРЕВЫПУСК,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2022-04-14,2022-04-14,&nbsp;,946684800,0,&nbsp;,,0,0,"2,7 млн","9,4 тыс",346,"1,3 млн","4,7 тыс","7,5 млн",29 тыс,392,"комедия, семейный, фэнтези",",4,11,22,",RUONLY,",6,",45661,&nbsp;,50.83,"7,7 тыс",19 тыс
29197518,ПОСЛЕДНИЙ БОГАТЫРЬ: КОРЕНЬ ЗЛА. ПЕРЕВЫПУСК,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2022-04-14,2022-04-14,&nbsp;,946684800,0,&nbsp;,,0,0,499 тыс,"1,7 тыс",198,174 тыс,719 ,"1,1 млн","4,5 тыс",257,"комедия, семейный, фэнтези",",4,11,22,",RUONLY,",6,",45691,&nbsp;,65.13,"2,5 тыс","4,1 тыс"
29197519,ПОСЛЕДНИЙ БОГАТЫРЬ. ПЕРЕВЫПУСК,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2022-04-14,2022-04-14,&nbsp;,946684800,0,&nbsp;,,0,0,542 тыс,"1,9 тыс",228,&nbsp;,&nbsp;,932 тыс,"4,1 тыс",271,"комедия, семейный, фэнтези",",4,11,22,",RUONLY,",6,",45693,&nbsp;,&nbsp;,"2,4 тыс","3,4 тыс"
29197317,МУЛЬТ В КИНО. ВЫПУСК № 140. ВСЕ МУЛЬТИКИ - ДЕТЯМ!,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2022-04-07,2022-04-09,&nbsp;,946684800,0,&nbsp;,,0,0,"1,7 млн",13 тыс,703,"1,4 млн",11 тыс,"3,2 млн",25 тыс,710,анимация,",7,",RUONLY,",6,",44234,&nbsp;,18.14,"2,4 тыс","4,5 тыс"
29197408,МАЛЬЧИК-ДЕЛЬФИН,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2022-04-07,2022-04-07,&nbsp;,946684800,0,&nbsp;,,0,0,45 млн,181 тыс,2160,26 млн,107 тыс,95 млн,406 тыс,2174,анимация,",7,",RUONLY,",6,",45082,&nbsp;,42.6,21 тыс,44 тыс
29197439,БОДИБИЛДЕР,,"<a href=""/distributor/show/id/CS"" target=""_blank"">CS</a>",",515,",2022-04-07,2022-04-07,&nbsp;,946684800,0,&nbsp;,,0,0,"2,1 млн","7,1 тыс",349,436 тыс,"1,8 тыс","3,5 млн",13 тыс,349,"триллер, спорт",",18,24,",RUONLY,",6,",45332,&nbsp;,79.71,"6,2 тыс","9,9 тыс"
29197442,САЛЮТ-7. ПЕРЕВЫПУСК,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2022-04-07,2022-04-07,&nbsp;,946684800,0,&nbsp;,,0,0,"8,2 млн",31 тыс,841,"3,1 млн",13 тыс,18 млн,81 тыс,841,драма,",10,",RUONLY,",6,",45342,&nbsp;,62.03,"9,7 тыс",22 тыс
29197467,БАЛКАНСКИЙ РУБЕЖ. ПЕРЕВЫПУСК,,"<a href=""/distributor/show/id/KNT"" target=""_blank"">KNT</a>",",556,",2022-04-07,2022-04-07,&nbsp;,946684800,0,&nbsp;,,0,0,"1,8 млн","5,8 тыс",190,522 тыс,"1,8 тыс","2,9 млн",10 тыс,190,"драма, военный",",10,19,","RUONLY, SRB",",6,56,",45478,&nbsp;,70.84,"9,4 тыс",15 тыс
29197480,ТАРАС БУЛЬБА. ПЕРЕВЫПУСК,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2022-04-07,2022-04-07,&nbsp;,946684800,0,&nbsp;,,0,0,364 тыс,"1,3 тыс",161,&nbsp;,&nbsp;,811 тыс,"6,9 тыс",161,"драма, исторический, боевик",",10,12,21,",RUONLY,",6,",45534,&nbsp;,&nbsp;,"2,3 тыс","5,0 тыс"
29197450,БАБКИ,,"<a href=""/distributor/show/id/KNLG"" target=""_blank"">KNLG</a>",",174,",2022-03-31,2022-03-31,&nbsp;,946684800,0,&nbsp;,,0,0,"3,8 млн",14 тыс,339,"3,0 млн",10 тыс,11 млн,42 тыс,339,комедия,",4,",RUONLY,",6,",45403,&nbsp;,23.07,11 тыс,33 тыс
29197455,ЧУПАКАБРА,,SMKT,",155,",2022-03-31,2022-03-31,&nbsp;,946684800,0,&nbsp;,,0,0,27 тыс,94 ,3,&nbsp;,&nbsp;,27 тыс,94 ,3,драма,",10,",RUONLY,",6,",45420,&nbsp;,&nbsp;,"8,9 тыс","8,9 тыс"
29197477,МОЛОДИ,,"<a href=""/distributor/show/id/CNF"" target=""_blank"">CNF</a>",",363,",2022-03-31,2022-03-31,&nbsp;,946684800,0,&nbsp;,,0,0,17 тыс,39 ,7,&nbsp;,&nbsp;,17 тыс,39 ,7,триллер,",18,",RUONLY,",6,",45516,&nbsp;,&nbsp;,"2,4 тыс","2,4 тыс"
29197501,ИВАНОВО ДЕТСТВО. ПЕРЕВЫПУСК,,SMKT,",155,",2022-03-31,2022-04-01,&nbsp;,946684800,0,&nbsp;,,0,0,120 тыс,436 ,106,319 тыс,"1,3 тыс",544 тыс,"2,2 тыс",106,"драма, военный",",10,19,",RUONLY,",6,",45624,&nbsp;,-165.01,"1,1 тыс","5,1 тыс"
29197156,МОЯ УЖАСНАЯ СЕСТРА,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2022-03-24,2022-03-24,&nbsp;,946684800,0,&nbsp;,,0,0,27 млн,105 тыс,1837,21 млн,83 тыс,80 млн,331 тыс,1837,комедия,",4,",RUONLY,",6,",43209,&nbsp;,23.04,15 тыс,44 тыс
29197316,МУЛЬТ В КИНО. ВЫПУСК № 139. ПИРАТЫ МУЛЬТЯШНОГО МОРЯ,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2022-03-24,2022-03-26,&nbsp;,946684800,0,&nbsp;,,0,0,"1,9 млн",14 тыс,687,"2,0 млн",15 тыс,"4,5 млн",35 тыс,927,анимация,",7,",RUONLY,",6,",44233,&nbsp;,-5.16,"2,8 тыс","4,8 тыс"
29197355,ФИННИК,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2022-03-24,2022-03-24,&nbsp;,946684800,0,&nbsp;,,0,0,123 млн,486 тыс,2090,102 млн,413 тыс,455 млн,"1,9 млн",2117,анимация,",7,",RUONLY,",6,",44532,&nbsp;,16.66,59 тыс,215 тыс
29197438,ПАНЧЕР,,"<a href=""/distributor/show/id/CS"" target=""_blank"">CS</a>",",515,",2022-03-24,2022-03-24,&nbsp;,946684800,0,&nbsp;,,0,0,140 тыс,593 ,77,&nbsp;,&nbsp;,299 тыс,"1,4 тыс",77,спорт,",24,",RUONLY,",6,",45331,&nbsp;,&nbsp;,"1,8 тыс","3,9 тыс"
29197443,БРАТ. ПЕРЕВЫПУСК,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2022-03-24,2022-03-24,ПН - СР,СР,4652,"1,7 млн",,0,0,33 млн,109 тыс,924,16 млн,62 тыс,77 млн,297 тыс,924,"криминал, драма, боевик",",9,10,21,",RUONLY,",6,",45344,&nbsp;,52.24,35 тыс,83 тыс
29197444,БРАТ 2. ПЕРЕВЫПУСК,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2022-03-24,2022-03-24,ПН - СР,СР,2498,916 тыс,,0,0,12 млн,41 тыс,796,"8,6 млн",33 тыс,38 млн,149 тыс,796,"криминал, драма, боевик",",9,10,21,",RUONLY,",6,",45345,&nbsp;,30.66,15 тыс,48 тыс
29197479,СЛУЖЕБНЫЙ РОМАН. ПЕРЕВЫПУСК,,SMKT,",155,",2022-03-24,2022-03-24,&nbsp;,946684800,0,&nbsp;,,0,0,466 тыс,"1,3 тыс",44,431 тыс,"1,3 тыс","1,6 млн","5,0 тыс",53,"комедия, мелодрама",",4,16,",RUONLY,",6,",45531,&nbsp;,7.5,11 тыс,29 тыс
29197203,ДОКТОР СВИСТОК,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2022-03-17,2022-03-17,&nbsp;,946684800,0,&nbsp;,,0,0,15 млн,46 тыс,1753,"4,4 млн",15 тыс,26 млн,90 тыс,1753,комедия,",4,",RUONLY,",6,",43462,&nbsp;,69.55,"8,3 тыс",15 тыс
29197344,ЛАСТОЧКИ ХРИСТОВЫ,,"<a href=""/distributor/show/id/RR"" target=""_blank"">RR</a>",",169,",2022-03-17,2022-03-17,&nbsp;,946684800,0,&nbsp;,,0,0,"1,8 млн","6,1 тыс",273,545 тыс,"2,3 тыс","4,3 млн",18 тыс,273,документальный,",1,",RUONLY,",6,",44441,&nbsp;,70.34,"6,7 тыс",16 тыс
29197418,SOLO,,"<a href=""/distributor/show/id/RWV"" target=""_blank"">RWV</a>",",291,",2022-03-17,2022-03-17,&nbsp;,946684800,0,&nbsp;,,0,0,169 тыс,515 ,58,&nbsp;,&nbsp;,697 тыс,"1,7 тыс",67,документальный,",1,",RUONLY,",6,",45205,&nbsp;,&nbsp;,"2,9 тыс",10 тыс
29197315,МУЛЬТ В КИНО. ВЫПУСК № 138. ВЕСНА В ТРЕНДЕ,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2022-03-10,2022-03-12,&nbsp;,946684800,0,&nbsp;,,0,0,"1,6 млн",12 тыс,770,"1,9 млн",15 тыс,"4,1 млн",33 тыс,970,анимация,",7,",RUONLY,",6,",44232,&nbsp;,-15.33,"2,1 тыс","4,2 тыс"
29196934,ХОЧУ ЗАМУЖ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2022-03-03,2022-03-05,&nbsp;,946684800,0,&nbsp;,,0,0,46 млн,145 тыс,1959,40 млн,131 тыс,238 млн,804 тыс,2049,комедия,",4,",RUONLY,",6,",41778,&nbsp;,12.05,23 тыс,116 тыс
29197415,БРАТ ВО ВСЕМ,,"<a href=""/distributor/show/id/PNR"" target=""_blank"">PNR</a>",",138,",2022-03-03,2022-03-03,&nbsp;,946684800,0,&nbsp;,,0,0,214 тыс,683 ,59,&nbsp;,&nbsp;,897 тыс,"3,8 тыс",59,драма,",10,",RUONLY,",6,",45125,&nbsp;,&nbsp;,"3,6 тыс",15 тыс
29197036,МИСТЕР НОКАУТ,,"<a href=""/distributor/show/id/WDS"" target=""_blank"">WDS</a>/<a href=""/distributor/show/id/KNT"" target=""_blank"">KNT</a>",",532,556,",2022-02-24,2022-02-23,ВС - СР,СР,93092,29 млн,,0,0,60 млн,197 тыс,1929,32 млн,112 тыс,320 млн,"1,1 млн",1929,"драма, спорт",",10,24,",RUONLY,",6,",42476,&nbsp;,47.05,31 тыс,166 тыс
29197187,ПАПЫ,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2022-02-24,2022-02-23,ВС - СР,СР,31124,"9,9 млн",,0,0,12 млн,41 тыс,1233,"3,9 млн",15 тыс,42 млн,151 тыс,1233,семейный,",11,",RUONLY,",6,",43376,&nbsp;,67.89,"9,7 тыс",34 тыс
